review,date,stars,name,source
"I am so disappointed in Uber eats, evrytime I order there is some error well today was the cherry on top. When I am crying after trying to fix my order because I realized I was ordering to much food I hit the back button and it still ordered it then when I tried to fix it they charged me a 25 dollar fee to cancel and didn't say it till they did. Just very annoyed had to order different food from somewhere else won't be using uber eats any more 1 out of 10 do not recommend
Service
Value
Shipping
Returns
Quality
Show less","April 7th, 2023",1,Alex V.,sitejabber
"My order came later because the delivery time changed once. My first driver when close to the restaurant, drove away and drove further into another city. THEY cancelled. As frustrated as I was now the time getting closer and closer to the delivery time, I tried to cancel the order and it said the cancel fee was $18. Called the help number then by the time I was going to cancel another driver picked up the order and was on its way. Uber still ended up giving me $4 back for a $30 order.

Now my food is cold and it is stale at that. Doesn't make it any better than the delivery service was very unprofessional, not punctual and there was no communication between the drivers and I.

Was NOT the first time the first DRIVER who CHOOSE to TAKE ON the order cancelled and drove around aimlessly.

Not only is it unacceptable that I as a customer has to go through this - the second driver always magically appears to deliver the food just a minute before the delivery time. So in that way I still got what I wanted? Yet the other time this happened to me a few weeks ago, the driver kept switching and cancelling AND the delivery time kept getting pushed back and even more and more delayed.

First driver might as well drive along the whole country.
Show less","February 2nd, 2022",1,SJ L.,sitejabber
Uber eats is a scam. They tacked on an extra $10 after claiming I only had to pay $16.00 (which was than the door dash price) and wouldn't let me cancel the order. I only got out of it by phoning the driver.,"March 31st, 2023",1,Kailey A.,sitejabber
"Regularly get cold food and uber does nothing. Only care about their proft. Overpriced and after one too many bad orders I'm finally deleting the app.
Service
Value
Shipping
Quality
Show less","July 9th, 2023",1,li f.,sitejabber
"Completley disgusted, I received a coupon for $25 off my first order so I decided to try Uber Eats. I received a call 25 minutes which went into my VM saying they cancelled my order & gave me no reason why. I then went to my bank account & noticed they charged me still for the amount minus the delivery tip i left? Is this what happens when have a coupon & you dont want to honor it. This is disgusting that Uber Eats would cancel my order with no reason givin then take my money> this is disgusting to say the least & I am left with no lunch today. So Uber Eats is a scam as far as Im concerned, dont believe in any BS emails you received with coupons. I truly believe this was canceled because whoever didnt want to honor the credit that was offered. I never received confirmation either, even 20 minutes after i ordered, just the cancellation VM left where my phone did not even ring for me to answer the call. All the while the page i was on said Michael is picking up my order at the restaurant, it kept tracking all the way until i contacted them about the VM. THEN everything disappeared- the entire order but they were able to keep my cc info on file. DISGUSTING! I have contacted the BBB & my bank for unauthorized charges. I did not authorize you to cancel my order then charge me for nothing! Your customer service is pathetic!
Tip for consumers:
Dont trust Uber Eats & especially don't trust emails with coupons or deductions to your meals. They dont honor them. They will cancel your order & give no reason then charge you anyways!
Products used:
UBER EATS IS WHAT I WILL NEVER USE
Service
Show less","October 4th, 2021",1,Brenda K.,sitejabber
"I shared the following Google review with a restaurant---YUP DDUK LA in Koreatown Los Angeles---that uses the unreliable delivery service, Postmates (who apparently merged with Ubereats):

""About 2 Hours Later: Food Wasn't Delivered, Unhelpful Customer Service, But Credit Card Charged.""

This is the title of the following 1 star, negative review I shared via Sitejabber (about Postmates/Ubereats, this restaurant's delivery folks, who already have a 1 star rating via both: Sitejabber for 713 Postmates reviews, and Trustpilot for 2,800 Postmates reviews + 25,000 plus UberEATS reviews):

YUP DDUK LA [...] is only a 2 minute drive from my hotel. However, since [...], I decided to order delivery.

Almost two hours later, I received a call from a guy stating that he had arrived at my hotel; so I told him I'll be right there, and rushed down.

I went outside the hotel and checked out several cars parked in front of the hotel---and even asked a few people in their vehicles if they were Uber drivers (but they weren't).

I then called the unknown, Uber guy's phone number back, but an automated message said that I wasn't able to complete the call.

I then looked around the hotel parking lot and nearby areas, but didn't see anyone there either.

So I returned to my hotel room and contacted Postmates, and spoke with Jay (with an Indian accent).

He asked, so I gave him the very long, order confirmation number (that I took a screenshot of, thankfully, among other proof of purchase, to include the last four of my credit card number that I used for this order).

But after putting me on hold for a minute or so, and talking to his Supervisor, Jay then told me that they had recently merged with Ubereats, hence, I needed to contact them.

However, my attempt to contact Ubereats was unsuccessful since 1) an automated message stated that they don't take phone calls now, and 2) since they suggested I receive help via an Ubereats account, I created one, only to find out that they have no record of my order (though Jay from Postmates said that they merged, and for me to contact Ubereats).

What a vicious circle this is!

I then contacted the restaurant (mentioned above), but this snappy, unhelpful, young woman stated that there was no order placed under my full name and/or my phone number.

She also added that they're not responsible for what their delivery people do (i. E., there's a blue tab that you click on titled, ""ORDER DELIVERY"" by Postmates, right below the business name, YUP DDUK LA, and their Google reviews).

Later tonight (6/4/2021), I received a 'no reply' email from Postmates apologizing for overcharging me (and that it would be corrected), and then stating that my order was successfully delivered.

But of course, since I haven't been able to contact Ubereats---the goto customer service now according to Postmates---I wasn't able to inform them that I didn't receive my order.

I called my credit card bank to block the charge from them; but they have to wait until the pending turns into a post in order to dispute.

I wonder if both Postmates and Ubereats are completely aware of this, and using this to their advantage.

I also wondered how many other Souls they screwed over; and sure enough, I came upon online sites such as Sitejabber [AND Trustpilot], that reveals the truth of the many.

Well, if this is the type of non-beneficial, negative, fear-based energy that these companies want to dish out, I have no doubt that humanity in general will become a COLLECTIVE WITNESS to their INEVITABLE DOWNFALL in Divine perfect timing and order, along with ALL other questionable, shady, dishonest, deceptive, misleading, and/or corrupt companies who mistakenly think they're so clever at taking advantage of others, not realizing at a profound Soul level, that ALL of Life throughout this world and beyond is energetically interconnected.

Tip for consumers:

There seems to be an abundance of collective proof from many people [one example: a 1 star rating via Sitejabber for 713 reviews] that Postmates [delivery service] are not trustworthy, reliable, [and] professional, AND they're not willing to take responsibility for very poor service.
Tip for consumers:
Let's be wise and discerning, and do our best NOT to fall for such companies who have had a long, pattern of NOT being honest, professional, reliable, responsible, and trustworthy.
Products used:
Food delivery service from a restaurant.
Service
Value
Returns
Quality
Show less","June 5th, 2021",1,Barbara D.,sitejabber
"The driver stated they could not find our house, and marked the order complete did not deliver never got our food and still charged us! Uber eats customer service would not refund our money! So very irritating! Will NEVER use them again! And I advise you to not use them as well.
Value
Shipping
Returns
Quality
Show less","June 1st, 2023",1,Debbie C.,sitejabber
"Do not order through Uber eats because they don't regulate the restaurants. They can give you whatever, and they be no refunds or returns.
Make sure you submit a review, let the restaurant know (they will anyway), ask for a refund, and ask them not to use Uber eats anymore.
Tip for consumers:
I’m going back to Door Dash!
Products used:
None
Shipping
Show less","June 18th, 2023",1,Martin M.,sitejabber
"8:56am - Place Uber Eats Order, charged $80.98.

8:58am - Receive notification of cancelled order due to restaurant closed and I will receive a refund for the $80.98 in 3-5 business days.

9:00am - Place a new Uber Eats order, charged $79.47 with ETA no later than 10:20am.

10:10am - Check my phone to see status of order and it shows delivered at 9:55am. I check my front porch and there is nothing there.

10:20am - I contact an Uber rep via the help chat to see where my order is. After another 10 minutes of waiting I am advised that they could not get in touch with the driver to find out what happened but they will issue a refund for the $79.47 to be received in 3-5 days.

I now have $160.45 in charges that I am waiting for refunds on and running low on spending funds until payday tomorrow. I ask the rep if he can not issue the $79.47 refund and instead just get my food re-ordered and delivered. He advises me he cannot and if I want my food, I have to place and pay for yet another order and wait at least another hour. I explain that I do not have the funds in my account since I am waiting for $160.45 in refunds but he advises he cannot do anything and abruptly ends the chat at 10:43am.

10:45am - My husband begins to contact some neighbors who were doing some gardening outside to see if they may have seen any Uber deliveries or other activity to help us solve this issue. After a few discussions with other neighbors, it is discovered that a neighbor three doors down received our order. That neighbor contacted Uber to find out about the mysterious order and why they got it and they asked if it might belong to another neighbor. The Uber contact they spoke to said that it was an error and that they could have it if they wanted it or just throw it away. They said if anyone in the neighborhood reports a missing order, they would just replace and re-deliver it. So our neighbors proceeded to eat the order.

10:56am - I attempt to contact Uber help again to give them this newly discovered feedback and I receive an auto response that since I have already been issued a refund for my order, that I can no longer contact them regarding this order issue.

Now 2 hours later, I have no order, no refund for 3-5 days, no re-order from Uber as they advised my neighbor, and no ability to re-order myself since I do not have enough spending funds in my account as I wait for $160.45 to be refunded.

And to top things off, I have no way to contact Uber to give them this disappointing feedback as they are not taking support calls at this time and they refer you only to their Help section of the app where they proceed to tell you they can't help you since you've already received a refund... FRUSTRATING!
Show less","May 25th, 2020",1,Tasha H.,sitejabber
"First issue...I went on Uber Eats to order from Chipotle, I saw what the total would be (expensive) so I never completed it and closed the page. I then placed an order for Taco Bell it hadn't showed up so I called the driver/deliverer he said that he was not my driver. I searched for a # to call (impossible) I finally found the option for help and reported that I had not received my order. They replied by sending a picture of where they dropped off my food, behind my house! It had been sitting out there in the rain for 40 mins because I never even received a message that it was dropped off... So...on top of it being wet and cold the order was wrong. I called Taco Bell and they said I had to take it up with Uber Eats...Uber Eats messaged me back and said to write a review on Taco Bell's website. Then I decided to use Door Dash and ordered from Chipotle even tho they were more expensive, they delivered the food no problems but I noticed another wet bag of food from Chipotle that Uber Eats left (The order that I never actually placed) I ended up spending $80 for one burrito bowl that door dash delivered. Uber Eats said that I was not due a refund since the food was dropped off at the right address...even tho they left it behind my house in the rain and never notified me it was dropped off.
Show less","July 3rd, 2023",1,Kimberly Z.,sitejabber
Do NOT USE EMAIL PROMO CODE. UBER EATS DOES NOT DEDUCT CODE. CUSTOMER SERVICE REFUSES TO CREDIT ONLINE GLITCHES ON THEIR END. DO NOT USE ANY UBER EATS PROMO CODE.,"October 16th, 2020",1,Lynn W.,sitejabber
"BEWARE UBEREATS IS A SCAM! I ordered food from a restaurant ""Mexican Grille"" on Ubereats at 11:38pm. It was to arrive within 60-80mins, however, after waiting for 110mins, i tried to contact the restaurant, only to find on google that the restaurant had been closed the whole time. No food was delivered, yet i was CHARGED BY UBER EATS FOR A MEAL NOT DELIVERED. I thereafter sent multiple messages to ubereat, no response, no refund. Tried calling them, phone lines are only available to ongoing orders. It's now been some days, still no response. What becomes immediately obvious is that

1)In comparison to deliveroo which offers swift support to its customers, Ubereats does not care about you beyond getting you to part with your money. It has an unreliable customer service when you do have issues. And surely having an order related issue is only a matter of time.

2)Mexican Grille is not even available in my town. Yet Ubereats listed the restaurant as if it was in my region and allowed customers to place orders, only for us to not receive any meals, yet be charged. They are running a scam model here.

3) Save your money, Ubereats is poor in doing its due diligence, has unresponsive customer service to address ongoing disputes. Supposedly listed a restaurant, yet was unaware that its phone lines do not even work. As a customer save your hard earned money, if you lose it, you will have only yourself to blame like me.

I am so used to Deliveroo's (another food delivery company) reliable customer service, this is a shame on Ubereats.

P. s-It's been two days later, no customer service response to my complaints, no meal delivered and no refund. BEWARE EVERYONE OF UBER EATS it could be you tomorrow.
Show less","August 28th, 2020",1,tee a.,sitejabber
"Simply not worth it. I continuously get bad food, missed items, or bad delivery drivers. Recently I had a HORRIBLE order that I asked for a refund on. It was burnt, the food was cold, my burger was somehow watery, and I ended up throwing it away. I waited an hour. They refused a refund, and gave me the same automated response. Delivery fees are also very high. Use Grubhub or Doordash. Uber Eats is not worth all of the headaches just to order food.
Service
Value
Quality
Show less","March 30th, 2023",1,Anna S.,sitejabber
"I used to be a loyal Uber eats customer ordering at least four times a week and never had any issues however, these past few days I've ordered three times from Uber eats and not only has the food quality been terrible but every single time I have had missing items. The first time I reported this I only receive a half refund and then the other two times I just received an automated message saying that I wasn't eligible for a refund despite me clearly having a missing food item and sending in proof. I'm fed up with Uber eats terrible customer service and their high rates just to not receive all the food I ordered. I will N E V E R order from Uber eats ever again. Door dash all the way.
Show less","July 15th, 2023",1,Kia R.,sitejabber
"TWO days in a row, the same $135 order from Apple Bee's was cancelled after the time it was suppose to arrive. NO EXPLANATION, no phone calls, no nothing. No customer service to call to find out why! I will NEVER, ever ever ever use Uber eats again!
And then I have to wait up to 3-5 days for a refund. Are you kidding me?","September 24th, 2019",1,Cathy H.,sitejabber
"If I could give them 0 stars I would. It's not worth the money, lack of customer service. Just go pick your food up. The drivers are not held accountable. Customer service does not care about your business.","October 12th, 2019",1,Whitney J.,sitejabber
"For 3 weeks I've had to fight for my own under cash! I'm on disability n fighting for food. This was gifted to me it's mine I'm entitled to it please see my attachments to see how I've been treated.
Tip for consumers:
Dont
Service
Value
Shipping
Returns
Quality
Show less","February 1st, 2023",1,Kal L.,sitejabber
Very nasty driver and food was never on time. IN addition waited over 1 hours deilivery to finally arrived. After getting out of work tired and expecting this uber service to arrive. Also driver was nasty and almost threw my food down. DIdn't even acknowledge me and he said that he wanted a tip. I told him that UBER website says no tipping required. He left cursing i believe in a different language. DO NOT use this uber eat,"May 28th, 2017",1,Manny C.,sitejabber
"They ripped me off $24.21, first time and last time using them back to skip the dishes. They were way better. Uber sent me a receipt for full amount, did not show my $20 promo taking off c I canceled and the card
Service
Value
Shipping
Returns
Quality
Show less","March 20th, 2023",1,Rick S.,sitejabber
"BUYER BEWARE ""UBEREATS"" IS AN EXTREMELY TERRIBLE DELIVERY SERVICE

Not impressed. In a nutshell I have used this service twice! The 1st time nothing to complain about! However this past week I used the service again, BIG mistake. Although the driver was friendly & I tipped him (with note I would do so myself) an hour after the delivery they decided to take another $2.08 from my card. And notified me of this through email. An email that you cannot reply to. Comes back DAMON FAILURE. It's about the principle. Well if that were not bad enough I have wrote them now 3 times regarding my order! Although the bag came with stickers that said
Checked for accuracy (yes)
Check by (empty)
My dessert was not in bag, hence 1st email. Then I realized although my salad was in bag the dressing was not the one I ordered so I messaged again, as I dont want dry salad. Regardless u can't reply to emails they send. They say via their app customer support will get back to you within 24hrs, LIES it has been over 84 hours now. No response! They have my info, they have my # they could have called or the restaurant could have to say would you like a different dessert if they were out / or chose to simply not bother to give me my pie. At same time they could have asked me to choose a different dressing if they did not have one I asked for! Is it Ubereats or the restaurant to blame? You tell me? They have agreed to work together I say they are equally to blame but moreso Ubereats as they are the ones I paid. At the end of the day I have a rotton salad that i paid for & a pie that I paid for that I did not receive. Again principle its not the 2.86 (salad) 1.29 (pie) 2.08 (tip they had no right forwarding in regards to my note that I WOULD TIP DRIVER MYSELF AND DID). Ahmad was a nice guy! It is that I do not and should not be charged for their screw ups (meaning Ubereats as they r the ones that took my $) They are the ones that have not got back to me that I am aware of. I dont mind the jacked up prices and delivery fees PROVIDING THEY GIVE ME WHAT I PAYED FOR!
Really choked at this company I will not be using their services again! Nor do I recommend anyone else go through the hassle that I did & still am!
My summary of gatger thoughts as follows...
- TOTALLY Disrespectful %!
- NOT Courteous!
- TAKE $ THEY DIDN'T EARN!
~ABSOLUTELY NON RESPONSIVE TO YOUR COMMENTS, COMMUNICATION, EMAILS, MESSAGE ATTEMPTS
%

I HIGHLY DO NOT RECCOMMEND THIS SERVICE TO ANYBODY! SCREENSHOT Shows them thanking me for tip I did NOT authorize! To me that is stealing! NOT HAPPY %%%%%%
Show less","November 1st, 2019",1,Tammy B.,sitejabber
"No customer service. It takes forever to get the food. Everytime I order something I get an ETA and it takes twice as long, driver have so many stops that the food arrives 2 hours later and cold. I rather use Doordarsh. I avoid using uber eats, the only time I use it is when I am craving a restaurant that does not use Doordash","April 10th, 2023",1,K. K.,sitejabber
"In my last 10 orders I think 9 were well past delivery time. Does Uber care? Now every order they stop 2 to 3 other places and then bring food 20 to 30 minutes late.
Value","May 25th, 2023",1,Jarad K.,sitejabber
"Compared to Grubhub at least grubhub is on time majority of all orders/deliveries. UberEats has never once delivered any of my orders on time and it was averaged 40-50 mins late for FAST FOOD orders. Yet the locations are also no further than 2 miles or less each and regardless where I order whether it be fast food, restaurant, or high end places, it is never on time. The Customer service representatives all use that cheap $#*! psychological deterence method by oh we will not or cannot compensate you nor give any coupons but will make note of it in the system, we take our customer feedbacks seriously. Ya sure you do, I recorded every conversation from several individual representatives separate times with ubereats and half the time I hear bickering, chuckling, or trying to talk while holding back a laugh. I will never order from ubereats ever again.
Show less","April 27th, 2018",1,FoxGirl D.,sitejabber
"I switched to Uber Eats because both Doordash and Grubhub have screwed me over before.
So far, things have been okay with them- but holy crap their customer service is full of morons.
I asked a simple website question- where is the option to choose tip amount?- because I had placed an order, wasn't given the option to input tip, and then charged and extra $10 on a $22 order.
They said they couldn't help me without logging into the email associated with the account. I just want to know if we can pick tips or if they changed that, and they will NOT answer me. The fact they can't answer a simple question is beyond ridiculous, especially one that involves more money for them. Shady as hell, the company sucks.
Service
Value
Shipping
Returns
Quality
Show less","August 9th, 2023",1,Keith B.,sitejabber
"Ordered aome Italian, received the pizza which I couldn't eat, almost got sick, called the restaurant and explained the issue. They offered a full refund and said will notify ubereats about having me reimbursed.
Few weeks later I go and check my bank acc balance, no refund appears. I email the restaurant again, they call me claiming they askes ubereats to refund on the day of the order. I send ubereats a long message with all the dates/detailed info. They reply claiming no such request was ever made by the restaurant, nor will they refund me because that's against the policy (!?). I send them a screenshot of an email fr the restaurant owner/manager where he clearly states he is happy to refund me, howevee ubereats claim they will not, constantly mentioning their policy. I sent over FIFTEEN messages basically repeating myself like a damn parrot, re explaining everything. I asked ubeats which part of their policy allows them to charge me for food I didn't even eat, have a restaurant approve the refund and them still won't giving my money back. No reasonable explanation was ever given, nor did I see my money back.

They stole it as far as I'm concerned!

I then go and google ubeats reviews and discover how many people they've robbed. I'm attaching a tiny percentage of thise reviews.

Their so called customer service is full of high school drop outs, which is great to see that even those types manage to get a job, however having to read their idiotic emails full of excuses and general BS makes me want to throw my phone at a wall. They take people's money and won't refund them even when the driver decides to not show up and claim whoever ordered the food never opened the door! I even found comments left my ubereats drivers bragging about how they get fes up with not receiving tips and keep the food for themselves especially on a nice sunny day from a good restaurant.

Ubereats is a disgrace! Their so called advisors - bunch of brainless donkeys.
Show less","November 12th, 2018",1,Tatiana S.,sitejabber
"I received a $25 gift card with Uber Eats so thought I would try the service for the first time. I put in an order for a little over the $25 (expecting to pay the little bit difference) and paid extra $ for expedited delivery, and gave a 20% tip in advance to the driver. The in-app estimate before I placed the order said it would be 45 min. After waiting an hour and 45 minutes it was intolerable. Plus I realized I was being charged over $50. I went to check status and get help. In frustration I cancelled the order. Big mistake. The food order was cancelled but I still was being charged over $40. I called customer service. Customer service said no problem we'll keep the food order and give a full refund. I got a followup email saying ""Issue Resolved"". I waited another hour for the food that never arrived. I contacted customer service again -- this time through in-app chat -- and was told there was no way to avoid being charged the $40+ cancellation fee. End of story. Customer service rep would not respond to my other questions, or to my request to seek escalation. The charge appeared on my credit card days later. The only saving grace was that I was able to dispute the charge with my credit card so didn't have to pay. I'm still out the original $25 I started with. And hopefully the Uber Eats driver enjoyed the Thai satay I ordered, so maybe someone benefited from the whole horrific affair. Uber Eats is a nasty service and it goes without saying I will never try using the service again and I will passionately attempt to dissuade anyone else from patronizing them.
Products used:
None
Service
Value
Show less","June 9th, 2023",1,Eric S.,sitejabber
"I've used Uber Eats for a while now. I put up with the forgotten bags of food and forgotten beverages, the dreadful customer service (the restaurants would make reparations while Uber Eats played their silly dance of first blaming the restaurant, then pretending to misunderstand what the issue is, then finally cheerfully informing you that they're helpless to do anything about it even though it actually really is their fault. But they finally went too far.

I ordered my food, saw and agreed to a $3.49 delivery charge. Saw the tax, saw my total. Everything was exactly as I expected. The food was delivered, they actually had both bags of food and the beverage! I was thinking I hit the Uber Lottery. Until after eating, I checked my email and saw the receipt. Uber Eats had added an additional ""service charge"" of $8.44. Completely unauthorized, never displayed during my order, in my cart, during payment. Just snuck it onto my card without my authorization. First, they tried to tell me it was the restaurant. Then they pretended to think that I was missing something from my order. Finally, they cheerfully informed me that they now charge a percentage of your actual food order ON TOP OF THE DELIVERY FEE THAT YOU AGREE TO. This is ""underway"" and all orders are charged a service fee.

CHECK YOUR RECEIPTS. Had I understood that I was paying almost $12 for delivery of my food, I would've opted for a different delivery service. (As I will in the future, of course.)

And for the record, the service food was NOT included in my cart for me to see. I had one total in my cart that included the food, delivery fee, and tax. I had a completely different amount charged to my card. If this really IS legal, it should not be.
Show less","May 5th, 2019",1,Meridith C.,sitejabber
"They mess up so much then they never give you your money back my food orders be hella wrong we all need to start a lawsuit
Products used:
Uber eats
Service
Value
Shipping
Returns
Quality
Show less","August 15th, 2023",1,Ronnie B.,sitejabber
"They keep dropping off refrigerated items at front door with no ringing of doorbell to-let us know they have delivered item.
We now have had to throw out items they left at front door due to sitting out all day. No refund on items which happened 5 times. We called complaining and all they did was apologize for the inconvenience. I asked the lady to please stop apologizing and just have this stop happening.
Service
Value
Shipping
Returns
Quality
Show less","January 2nd, 2023",1,Ticia T.,sitejabber
"Firstly I just want to highlight that McDonald's has a policy to not deliver to or near schools and the driver is expected by McDonald's to cancel the delivery by choosing ""other"" followed by leaving a custom note to which the option to leave a custom note doesn't appear for to leave one as it did on the old version of the driver app. For on the older version of the app there was an option to either put in a custom note stating it as a ""failed delivery"" but how is a driver supposed to put in a custom note stating it as a ""school delivery"" when the option to do so isn't available to the driver to put in? On the other hand when a driver is looking after customer satisfaction by cancelling orders on the door steps of any customer of McDonald's over the beverage that comes in a paper cup that spills during transport from an outlet to the customers front door. Partially or at times totally spoiling the entire order that the customer ordered. It's only right that the customer shouldn't have to be paying for it. The driver then gets threatened with dismissal for misuse of the service. This brings in disrepute of the policy McDonald's has in place to expect drivers to not deliver too or near schools by cancelling the order as doing so will also be looked upon by Uber Eats as being in breach of use of service of the Uber driver app and looked upon by Uber Eats as being in breach of the use of service of the Uber driver app which will see the driver unfairly dismissed from carrying on delivering for Uber Eats!

The same applies when accepting a ping, it doesn't state what restaurant the driver is being pinged to go too until it is actually accepted. If it is too far away for the driver to go to depending where any driver is at when receiving a ping to pick up from somewhere that is too far for the driver to go to. Cancelling that and choosing the pre-laid out options as it being too far away to travel too, will also be looked upon by Uber Eats as misuse of the driver app. And again, the threats come rolling out onto the driver of dismissal.

Secondly, I tried to update my uber driver profile by uploading an updated document of my photographic ID The photographic ID I tried to upload twice is that of an electoral ID card but twice they have rejected it. It clearly states on what documents Uber accepts as photographic ID. Being a passport- Driving Licence (from any country)- EU Citizen/Identity Card (OR OTHER PHOTO ID) An electoral ID card falls under that category as (other photo ID) An electoral ID card I can tell you is the next best thing to providing a valid passport. An electoral ID card is an acceptable form of ID when opening a bank account, buying alcohol, proof of identity in claiming unemployment benefit, proof of identity when showing it to a police officer and so on, and most definitely proof of identity in order to vote and that no one is able to vote in the general and local elections without having one. As having an electoral ID card means that anyone who is carrying such a card is in fact registered within the local government database to be eligible to vote in the local and general elections. An electoral ID card is also one of the few identity documents accepted by Deliveroo As with Just Eat and the third party background check Just Eat uses to carry out a background check before taking on delivery drivers which to me I find it really weird as to why Uber Eats as I know of has no problems in rejecting it. I have asked why but all I got was a response of copy and pasted text telling me what I don't already know of what documents are accepted.
Show less","March 11th, 2019",1,Ben H.,sitejabber
I had ordered a cheese quesadilla from chiloso bc the receipt was right so i assumed what was in the bag was right. Nope i opened the bag and it's wrong so i call customer service to get some help and they say they cannot help bc it is not eligible for a refund. I will not be using this place again if they cannot own up to there mistakes.,"March 11th, 2023",1,kailey s.,sitejabber
"At first i like it a lot very convenient but the the best of it did not last long a had famliy at my house visiting me after coming out the hospital so no food so i said oh no big deal i could McDonald's grom eber eats an order for everybody take a really long time but when the ap show the food was on the way the driver keep driving down wrong street and will stop deen start driving than when he finally show up the bag was a little rip and a lot of the food was missing leaving the little ones waiting there nuggets but that when i contact uber give me a had time got refunded but people ztay hungry this was the 2nd time it happen i realize it was not McDonald's the driver toke the food for themselves! Hey its free food to them i sent and email letting them know with thrust pilot. Its the bronx not a big supposed!
Show less","May 22nd, 2018",1,Marilyn R.,sitejabber
"Absolutely ridiculous to be charged and food confiscated when an order was accidentally cancelled less than five minutes before delivery. They charged us not only $82 for ordering three menu items and never delivered food. This is robbery
Tip for consumers:
Order directly
Products used:
Uber delivery
Service
Value
Show less","March 4th, 2023",1,Jae K.,sitejabber
"The overall experience is prime as a driver. The GPS could be better. I want to change from bicycle to scooter class due to prop 22, but won't allow me too. Aside from the flaws, I enjoy driving for the service. Uber eats has great tips at times. We have to buy our own equipment as business owners tho
Products used:
Insulation bag
Service
Value
Shipping
Returns
Quality
Show less","June 4th, 2022",5,Julian C.,sitejabber
"No customer service.same person running different alias. I made an order and they pre authorized for 3 holding over 100 of my money for a 32$ purchase putting me out
Tip for consumers:
It just sucks...love the restaurant and drivers but man...they really fkd me with all the pre authorized payments.
Products used:
Food! Uber eats
Service
Value
Shipping
Returns
Quality
Show less","April 12th, 2023",1,Cris B.,sitejabber
"Every single time I order Uber eats grocery delivery, it's guaranteed to have items expired, incorrect or missing. I'm done and will use other reliable and cheaper delivery services
Service
Value
Shipping
Quality
Show less","June 30th, 2023",1,Maxine D.,sitejabber
Please read above company blows Mr.trump law can understand anything.get ready to repeat house self house and house # no good,"August 3rd, 2023",1,Curt J.,sitejabber
"I just received a ""promo code"" less than 24 hours ago. And of course it was invalid. Uber honestly just $#*!s people over. $#*!s always missing from orders, drivers don't know where the hell they're going. Foods cold, items missing. Just not good service. Great concept! Terrible execution, but everyone's making money. The American Dream
Service
Value
Shipping
Returns
Quality
Show less","August 8th, 2023",1,Keith H.,sitejabber
"I ordered food for 50 pounds. Turns out that the driver ate my food and left it at someone else's house.Rubbish!
Service
Value
Shipping
Returns
Quality
Show less","November 25th, 2023",1,Aaliyah K.,sitejabber
"Become a member they say. Save time and money they say. Then as a reward for customer loyalty the company refuses to address a concern regarding, and I quote, You account is linked to 10 to 15 devices."". Which by the way is a violation of the use agreement.

Kindly explain how the company cannot be concerned about a customers account security when customer repeatedly states he/she utilizes ONLY ONE (1) device to connect to their account.

Thanks for they half off a yearly membership but I have cancelled and deleted my account.
Products used:
Restaurant & grocery delivery
Service
Value
Show less","November 26th, 2023",1,Cal M.,sitejabber
"My driver took extra trips in the opposite direction as me after picking up my pizza. Obviously it arrived cold. I would have just had a frozen pizza instead if I had known that would happen. I didn't pay for delivery to eat reheated pizza. Also, the pizza had no sauce on it and I definitely selected marinara sauce when I checked out.","October 10th, 2022",2,Caroline P.,sitejabber
"Uber eats customer care is absolutely pitiful Miguel answered the phone last night just trying to place an order had a valid coupon never used Uber before eats and he said could use it because I violated their conditions
Service
Value
Shipping
Show less","December 28th, 2023",1,keliegh m.,sitejabber
"Basically I placed an order that never showed up. This was my second time using Uber Eats. So not only did my food not show up when I tried to call the automated system kept hanging up on me. Googled again and got some escalation number and after explaining my situation he puts me on hold and I got hung up on again... After calling back again a lady answers puts me on hold again comes back and says I am not eligible for a refund. At this point I grabbed my car key left my office got in my car and drove off because the cursing out I put down I did not want to be on the grounds where I worked because someone was bound to hear me. Yes I had to do all of that to get my money back so like I said NEVER AGAIN!
Service
Value
Shipping
Returns
Quality
Show less","July 12th, 2023",1,TASIA M.,sitejabber
"Oct 4,2023. I ordered McDonalds through their app and Uber Eats picked up the order. The driver flagged it as DELIVERED even though no delivery was made. I have cameras around the house plus a ring doorbell at my house. I called McDonalds and confirmed that UberEats picked up the food. Tried calling Uber Eats but unable. Tried calling the number of the Driver but unable to reach as well. This is a terrible delivery service! DO NOT TRUST THIS COMPANY!","October 4th, 2023",1,Woody M.,sitejabber
"I was robbed by Uber eats. It seems as if they are conniving with their drivers to not deliver food and get money from people fraudulently. I was watching the driver who was supposedly coming to deliver my food but he went to a different location. I contacted the driver to let him know that he was at a wrong location and he dismissed me rudely saying that he had completed the delivery. I called Uber eats who were adamant that the delivery had been completed. They even stole the tip. When I asked to speak with a supervisor, I was told that the supervisor was not available to speak with me. I ended up with no food, money stolen and wasted time talking to Uber eats supposed support team. Avoid Uber!
Service
Value
Shipping
Returns
Quality
Show less","January 21st, 2023",1,Sam C.,sitejabber
"Well let's start with a long time ago like 2 yrs or so they left a whole order off my order. The next time was about 6 months ago after I redownload them again hoping it's better. Well not I got another missing order and that's embarrassing. Then one of the drivers spit in my salsa and now it's missing coleslaw and a drink.
I wouldn't use Uber again even if it was free.
Products used:
There service was great this time. And she was helpful. But I am tired of not getting my orders
Service
Value
Shipping
Returns
Quality
Show less","June 14th, 2023",3,Michelle S.,sitejabber
