review,date,stars,name,source
Quick and easy to use app. Deals and specials are an awesome bonus.,"Date of experience: October 06, 2023",Rated 5 out of 5 stars,RM,Trust Pilot
Food was delicious and delivery was prompt. I would request if the hot meal could be double wrapped but my mistake I should have requested this,"Date of experience: October 07, 2023",Rated 5 out of 5 stars,FS,Trust Pilot
convenient,"Date of experience: October 06, 2023",Rated 5 out of 5 stars,CL,Trust Pilot
The food was cold the bread was hard all that money I spent just ridiculous,"Date of experience: October 06, 2023",Rated 1 out of 5 stars,IB,Trust Pilot
Only once the order took time when I ordered a bunch of stuff from Vons. But otherwise a satisfying experience. Takes the mundane chores out of your life.,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,ST,Trust Pilot
"The way the app is set up is so convenient , I can see the progress in delivery and where the driver is.","Date of experience: October 05, 2023",Rated 5 out of 5 stars,ED,Trust Pilot
"Absolute joke how much you have to pay in delivery charge and service charge. On top of that, retailers inflate there price to take into account the how much uber charges them. I avoid using uber eats as much as possible.","Date of experience: October 06, 2023",Rated 1 out of 5 stars,MO,Trust Pilot
"Food was freezing cold, £6 for delivery and it arrives inedible. Not sure what’s happened to the world when you used to be able to pay a couple of pounds for a single drop delivery, now £6 with three orders on one drop? Completely ruined my experience after a long week. Won’t bother again","Date of experience: October 06, 2023",Rated 1 out of 5 stars,Olivia Coy,Trust Pilot
It came on time and nice and hot! I love getting updates that's it's on its way!,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,LP,Trust Pilot
I have received all my deliveries on time and in a professional manner. Keep up the awesome work!!!!,"Date of experience: October 05, 2023",Rated 5 out of 5 stars,TC,Trust Pilot
Receiving my order in time frame stated an food was hot Delivery person was polite an friendly,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,DP,Trust Pilot
Good and convenient,"Date of experience: October 05, 2023",Rated 5 out of 5 stars,LJ,Trust Pilot
Absolute rubbish customer service. They copied and pasted the same abysmal and irrelevant answer to a subsequent response I sent. They overcharge for ‘service fees and delivery’ and then fail on both counts!,"Date of experience: October 06, 2023",Rated 1 out of 5 stars,KA,Trust Pilot
Little expensive but on time when I need.,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,RK,Trust Pilot
I ordered a salad for the first time from Uber eats and it arrived missing most of its ingredients! When I complained to Uber East they sent me an automated response that they can’t refund! When I explained I need an answer why this happened they sent another automated message that they can’t refund! Aweful.,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,CU,Trust Pilot
Order delivered promptly and was well presented.,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,TZ,Trust Pilot
great food good portionsfood was still hot !!!,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,DS,Trust Pilot
"The worst customer service I have ever experienced. Tried the grocery shop packet of noodles £1.10 brilliant. “Would you like to go to checkout?” “Yes”. Uber Eats has taken £7.11 out of your bank account. WHAT!!!Can’t cancel the order, call customer services automated response “sorry can’t help with grocery orders good bye”. These lot are rip off merchants and make it impossible to cancel their extortionate orders once placed. App has been deleted stick to ordering direct or get in the car and pick it up.","Date of experience: October 06, 2023",Rated 1 out of 5 stars,AL,Trust Pilot
We got the breakfast delivered on time as stated by the App.  We received exactly what we had ordered.,"Date of experience: October 05, 2023",Rated 5 out of 5 stars,RJ,Trust Pilot
first time a great delivery. Menu log was terrible. the supplier told me when i called to use uber! best service ever thank youm,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,CR,Trust Pilot
Problem with this company is about prices for products with my knowledge you put highest prices frirst then you give discount thats for reason i dont trust and not recomendet for other pepole,"Date of experience: October 06, 2023",Rated 2 out of 5 stars,SS,Trust Pilot
"Part of the delivery decline. This service and all the other app based services are failing, at least in certain places. They take over an hour to deliver their food, leaving it stone cold. The customer service is nonexistent and the app owners themselves are determined to push responsibility onto restaurants and drivers. I get it, cost of living crisis, it's not worth it to be a delivery driver. Since there's not as many the service declines and less people use it. Short of an economic miracle, these apps are done.","Date of experience: October 05, 2023",Rated 1 out of 5 stars,LI,Trust Pilot
Uber eats are an absolute joke I live 7 minutes away from my local McDonald's but they insist on sending the delivery driver 10 mins in the other direction on a bicycle so my order gets a 17-20 minute trip around cardiff before it arrives to me in a complete mess drinks tiped and half gone into the bottom of a paper bag and food stone cold when will McDonald's stop using a shody service that is clearly degrading therlir products and services,"Date of experience: October 06, 2023",Rated 1 out of 5 stars,GJ,Trust Pilot
They have good deals super convenient if u travel a lot and don't have a car,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,TF,Trust Pilot
"Unfortunately I have to rate them one star — it’s been a while since I ordered there but they were there only once with the restaurant I like! When ordering I choose standard delivery and rather gave the driver a tip which was probably a mistake?! Essentially, it took over an hour to get my food (I could see on the app that the food was sitting at the restaurant for almost an hour before it was picked up). I tried contacting the driver who was just driving around and customer service how told me that it should be with me soon — what is even more frustrating is that you can see the driver in real time not picking up your order! When the driver finally picked up my order and even so he was already super late had to still make several stops on the way (again very frustrating because you thing you finally get your food only for him to drive one wrongs direction again). My food arrived 20 min after the latest estimated arrival and of course was melted/ cold so I complained again (a very long process unlike deliveroo, where you get a refund right away), they had to write and email and in the end I only go a particular refund even so my whole meal was ruined!So because I didn’t pay £3 extra for speedy delivery I had to wait over an hour got cold/ melted food and only got a partial refund— thank you but never again! There are so many competitors with much better service out there!","Date of experience: October 05, 2023",Rated 1 out of 5 stars,AN,Trust Pilot
"This was the first time I ordered from them and I'm very dissapointed , delivery took so long and the driver couldn't locate me horrible gps. Though the delivery guys was sorry ik thats not his fault, this is app fault !","Date of experience: October 06, 2023",Rated 2 out of 5 stars,MT,Trust Pilot
It worked. You pay for convenience.,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,RD,Trust Pilot
They have the worst customer service I’ve ever experienced. I’ve been a longtime customer and regular user yet. They still treated me terribly. I had an issue with them and reached out for a little help. They offered me little assistance and then they hung up on me multiple times Use any other service but there’s,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,GR,Trust Pilot
I really appreciate the business. I won't hesitate to use Uber Eats in the future.,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,Tiffany Johnson,Trust Pilot
"So easy to order, delivered on time & not expensive, keep up the great work!!!","Date of experience: October 01, 2023",Rated 5 out of 5 stars,PO,Trust Pilot
Food was on time and they had no trouble finding my house. Like other food apps,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,CU,Trust Pilot
Good service and very comfortable!,"Date of experience: October 04, 2023",Rated 4 out of 5 stars,NB,Trust Pilot
Very easy to order fast and accurate service was very impressed with the process,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,JS,Trust Pilot
"This was my first time using any type of food delivery service because I was totally against the increased prices, and I figured I could just go get the food myself. However, I was persuaded by my daughter to do it, and the 60% off was the final thing to hook me. On my first order, I didn’t like that my delivery time changed, but it wasn’t too much later than scheduled. The second order was delivered about one minute early. Both orders had great drivers and my food was hot and fresh. I will use Uber Eats in the near future.","Date of experience: October 01, 2023",Rated 4 out of 5 stars,BJ,Trust Pilot
Very Helpful,"Date of experience: October 05, 2023",Rated 5 out of 5 stars,LD,Trust Pilot
"Cooper (driver) was prompt, courteous, and professional. I'm new to the Seattle area and he took time to personalize me delivery with a quick chat and a warm welcome.","Date of experience: October 03, 2023",Rated 5 out of 5 stars,QT,Trust Pilot
"Very misleading ad, said I was gonna get 50% off . That didn’t happen. And the driver went the other way for 20 minutes before he brought our food.","Date of experience: October 03, 2023",Rated 3 out of 5 stars,DW,Trust Pilot
"I placed an order for a local restaurant to be picked up.  After ordering I discovered Uber switched the location of the restaurant to one 20 minutes away from my home, instead of the franchise 2 minutes away.  They do this for deliveries so they can get more mileage, and thus charge more, but I do not want to drive 40 minutes round trip to pick up a hamburger.  I tried to immediately cancel, but by the time the chat agent responded I was told the order was accepted by the vendor and could no longer be canceled.  So now I had to either drive 40 minutes to pick up the order, or lose the $45 spent.","Date of experience: October 04, 2023",Rated 1 out of 5 stars,KE,Trust Pilot
"I appreciate how the tip menu setup makes it easier for people to ethically tip. The GPS is horrible and inaccurate, drivers have consistently not found my address, as the Uber app takes them into a neighborhood next to me. Effectively 5 walking blocks away. Drivers will threaten to leave orders at random doors, and left my order at a different complex. I had to give them my order number the walk to pick it up. Uber also keep switching ""leave at my door"" to ""hand it to me"" after the order is placed. Which is dangerous for my disabilities. Stop that.","Date of experience: October 02, 2023",Rated 3 out of 5 stars,SV,Trust Pilot
"Ordered £65 of food and it never got delivered in Edinburgh…rang Uber said the tried to deliver, even rang my phone number, no missed calls on my end apparently it’s take your money and run with Uber Eats Edinburgh, robbery,terrible,disgusting","Date of experience: October 05, 2023",Rated 1 out of 5 stars,SC,Trust Pilot
"All the time I said that I will not use Uber Eat anymore but today is the last time.I received a completely different order from McDonalds.I reported the mistake but no answer yet from Uber Eats.If those would be my last money,I have to wait a few days for a refund and today I can't reorder food if I don't have more money to cover Uber's mistake.Is not the first time when they deliver a wrong order. Order #D8B09.","Date of experience: October 05, 2023",Rated 1 out of 5 stars,RR,Trust Pilot
Horrible customer service. I have never used Ubereats services. There was a debiting of money by bank card for Ubereats services. I called Ubereats support and asked them to sort out the situation. They Listened. They told me that they would look into it and let me know the result. More than a week passed and no one told me anything. I was wondering where they got my bank card information from.,"Date of experience: September 27, 2023",Rated 1 out of 5 stars,IG,Trust Pilot
I accidentally hit order on the app and instantly canceled it. With in 2 min it was cancelled l. I was charged $40 for 1 meal that I won’t get to eat!! I called support and they did absolutely nothing to fix it. I am absolutely canceling this app!,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,GG,Trust Pilot
"Uber eats have stopped refunding people for missing items . Delivery drivers are stealing food and shop owners are getting away with giving customers wrong items not caring about the individuals dietary preferences, allergies  etc . Delivery drivers almost never match descriptions in fact makes me wonder if the whole Uber eats platform is used as a loop hole in the system to allow illegal workers to operate and individuals to set up illegal food businesses that are not registered thinking that you are ordering from the shop and well actually they are posing as the restaurent of choice but running business from elsewhere .","Date of experience: October 04, 2023",Rated 1 out of 5 stars,RS,Trust Pilot
An absolute disgrace of a company. I had an issue with an order that was never delivered over a year ago!. They provided a refund so i thought all was good. However they then put the original bill back on my account and still to this day say that i owe them the original money!,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,IH,Trust Pilot
Quick efficient service! Awesome!,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,LS,Trust Pilot
"This app used to be really good, now it's absolutely terrible, the deliveries take so long now, food always turns up cold and to top it off they charge an arm and a leg for the service, its now a terrible service to use and won't be using it anymore. Waited over an hour and a half for my food and its still saying 20 more minutes and the driver still hasn't picked my food up from the restaurant. Absolute joke of a delivery company","Date of experience: October 05, 2023",Rated 1 out of 5 stars,GU,Trust Pilot
I had an order take over an hour food arrived cold and not editable it was the worst service ever! The drivers name was pushpinder located in Sarnia never ordering again,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,AN,Trust Pilot
The customer support uses pre written templates that don't actually answer your questions . Then he just  abruptly ebded the chat . One of the worst customer support service I ever encountered. I  gave 1 star because I couldn't give 0 . Absolutely terrible,"Date of experience: October 05, 2023",Rated 1 out of 5 stars,Daniel Nacu,Trust Pilot
"I ordered my food but the driver couldn't be bothered to drop off my food, absolutely fuming!!!!!!!!!!!","Date of experience: October 31, 2022",Rated 1 out of 5 stars,English Teacher,Trust Pilot
Cold food! Bad customer service and bad delivery drivers! Refuse to reimburse delivery fee.The delivery guy got lost and told me his satnav took him to the wrong number. Even though both apple and Google take me to the correct number 100% of the time.He also couldn’t follow simple written instructions and also couldn’t follow any instructions over the phone. He was very uncommunicative and he also did not use a heat bag!!! And my food took nearly 1 hour from when it was cooked without a heat bag.I also paid £3.39 for delivery!Customer service at head office refused to reimburse delivery even though the guy got lost and was unprofessional and was not following proper conduct and using a heat bag.The food was handed to me in a regular carrier bag and not taken out a heat bag.,"Date of experience: October 04, 2023",Rated 1 out of 5 stars,DA,Trust Pilot
I am a lazy mofo so getting food delivered was great.,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,ER,Trust Pilot
"Pointless ordering. Ordered several times has multiple issues with riders not delivering orders and claiming it as being delivered. just had an order arrive and it's completely the wrong order. Uber Eats is claiming I have not received the wrong items even after all the items have been photographed and provided to them. Do not waste your time, money or effort with them.","Date of experience: October 05, 2023",Rated 1 out of 5 stars,AL,Trust Pilot
"Yes,experience was great. Quick and well communicated.","Date of experience: October 02, 2023",Rated 5 out of 5 stars,HM,Trust Pilot
Don't like being told by your app that what I'm purchasing is not healthy and to cancel my order 😡😡🤬🤬. Extremely unhelpful!!,"Date of experience: October 02, 2023",Rated 1 out of 5 stars,JS,Trust Pilot
Way better than other delivery services…In all aspects.,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,Diane MA Webb,Trust Pilot
Easy to order and timely delivery.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,AY,Trust Pilot
"It was quicker than I thought, the delivery guy was very nice, and I thought the service fee was reasonable.  The only thing I thought was weird was I left a message telling him to leave on porch because I was out back and would see the ring but he needed my pin anyway so he had to wait for me, not like it was long but just saying.","Date of experience: September 29, 2023",Rated 5 out of 5 stars,JA,Trust Pilot
Me and my partner ordered food and waited an hour and a twenty minutes wanted to give us twenty percent off but still had no actual time for the food to come... CRAZY SO YOU PAY FOR COLD FOOD AND STILL NEED TO TIP STRAIGHT TRASH DON'T USE.. IF I COULD I'D GIVE -5 STARS,"Date of experience: October 02, 2023",Rated 1 out of 5 stars,JJ,Trust Pilot
Fast and efficient considering the distance,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,JC,Trust Pilot
The service was great the delivery person was very nice and polite the food was good and hot 🥵,"Date of experience: October 04, 2023",Rated 5 out of 5 stars,MY,Trust Pilot
Really enjoyed my first Uber eats experience I got 20$ off my first order and it was awesome 😎,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,MM,Trust Pilot
It was seamless from Store to my condo..delivery person was punctual & kind..the $20 promo was a bonus! Will reorder again!,"Date of experience: September 29, 2023",Rated 5 out of 5 stars,MB,Trust Pilot
"At least 6 times out of ten this happens,I am disappointed with the level of customer service I have been receiving and  just about understood the person I spoke to, refunded for the missing item. back and forth with ubereats and mc donalds can be very annoying when all you've done is order food. I asked to be put though to the complaints department but obviously no such thing exists, I will not be using uber eats again just because of my experience like I said, this is not the first time this happened also on top of all this hassle, on a separate occasion  I had a uber eats driver ringing me tell me to confirm delivery before I received it because he only had half of my order and didn't have the decency to deliver what he had on him, the driver asked me to mark this as delivered and then claim, then was never refunded for what I was missing. Company is becoming a joke!","Date of experience: October 04, 2023",Rated 1 out of 5 stars,LS,Trust Pilot
this company is honest. good service and fast deliver,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,AP,Trust Pilot
"Uber Eats has left me frustrated with unexplained account disabling, rendering promotions useless. The lack of communication has left me disappointed. Improvement needed.Zero customer services, no one from support team even the supervisor didn’t had an explanation for this","Date of experience: October 03, 2023",Rated 1 out of 5 stars,Simranjeet Kaur,Trust Pilot
"Uber only cares about their earnings and not anout the quality of service. I ordered today and i Got charged for accidentally cancelling it, my order’s eta was changed 3 times i waited over an hour and decided to contact them however I accidentally pressed the option cancel. They now do not want to help me with either to deliver it or refund me. Rubbish company. I am switching to deliveroo. Uberone is a waste of money","Date of experience: October 04, 2023",Rated 1 out of 5 stars,KJ,Trust Pilot
Incredibly fast! It was great.,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,Silvia Bruckstein,Trust Pilot
So we ordered the contents of a recipe and they forgot one item.  Instead of bringing that item they refunded us for it - so we've got to go out now anyway.  A complete waste of time and money.  Do not use they.  Pretty dishonest really,"Date of experience: October 04, 2023",Rated 1 out of 5 stars,MA,Trust Pilot
"Nawab’s Kitchen was great they really treated me well, order was on time and tasted great.","Date of experience: October 03, 2023",Rated 5 out of 5 stars,SR,Trust Pilot
The worst service ever. Worst unhelpful customer service and the drivers are useless. He didn't come to the right place texting that he is at different road even give him a address didn't moved was 2 min away and stayed there until he completed the required time. I choked the delivery details everything was up to date. Customer service said that because he waited I'm allowed for refund.,"Date of experience: October 04, 2023",Rated 1 out of 5 stars,Aishe Mustafa,Trust Pilot
"This is the second time I placed an add-on order with my on going order. Both time it shows the total price without any service charge, delivery charge and small order fee. After placing the order, they charge all of those. This is a way to scam people as a lot of us don't check how much we've charged after we placed the order. I tried to contact them, but failed every time. At checkout last time it showed around £9, but was charged around £19. This time it was around £14, but charged around £22. They lowered you to this trap to place 2nd order as a add-on. At checkout there's no charges, but after placing the order they charge you all the money.","Date of experience: October 04, 2023",Rated 1 out of 5 stars,AD,Trust Pilot
"WE DO NOT RECOMMEND! Me and my two friends ordered 3 burgers 3 Fries, 1 cookie and one chicken box with (3x legs 3x Thighs and 3 crunchy nuggets), some sauce for the gravy,  cutleries and napkinsWe got no napkins, no cutleries, 2 chicken thighs was missing no nuggets. 1 burger was missing and we got no cookies. All in all we paid 40€. When asking for a full refund all we got was 2.5€ which doesn’t even cover the cookie 🍪 (3.5€).I tried to appeal but the second I did they deleted our conversations and ghosted us. Before I forget to mention it, the driver didn’t even park at the right spot and I had to walk around the whole building because he couldn’t follow normal guidelines. In general, Very scummy and shady company, I would never recommend anyone ordering from this company, at least we won’t be doing it every again. If you choose to order food through them… do so at your own risk","Date of experience: October 02, 2023",Rated 1 out of 5 stars,Юрате Лабецкайте,Trust Pilot
Was really encouraging to find a friendly smiling face when my food was delivered. My house is not always easy to locate but this did not change the attitude of the lovely man that came to my door.  Thank you.,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,SU,Trust Pilot
Delivery was very slow resulting in bread being soggy and food cold. Cost for delivery was $16. Very expensive considering I had to wait for multiple stops on the way and my food delivered cold and soggy.,"Date of experience: October 03, 2023",Rated 3 out of 5 stars,KA,Trust Pilot
The last person who brought my breakfast on Sunday morning was very late and I said what color was my shirt and she saw me and she didn’t say anything to me she left it in the lobby and I didn’t receive a message And I was waiting,"Date of experience: October 01, 2023",Rated 1 out of 5 stars,VP,Trust Pilot
I did not get help on my first order on Monday 2nd October 2023,"Date of experience: October 02, 2023",Rated 1 out of 5 stars,WK,Trust Pilot
Got lunch quickly.,"Date of experience: September 22, 2023",Rated 5 out of 5 stars,ML,Trust Pilot
Easy app and plenty of food options.Delivery arrived on time.Saving my time for picking up my order.,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,CU,Trust Pilot
Easy to use. Excellent service. Dinner was piping hot. Delivered earlier and that was great!,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,TL,Trust Pilot
"They brought my food very promptly, were helpful in tracking me down and were very polite and friendly!  I'm ordering again tonight!  :)  Dawna","Date of experience: October 02, 2023",Rated 5 out of 5 stars,DS,Trust Pilot
Uber Eats rocks. I came down to AZ to settle my mother’s estate and I was by myself for 5 days. I don’t know what I would have done without this service. I will continue to use Uber Eats on my travels. Thank you,"Date of experience: September 23, 2023",Rated 5 out of 5 stars,JT,Trust Pilot
"How detailed the delivery information was, and ordering from a place I can't on other apps.","Date of experience: October 02, 2023",Rated 5 out of 5 stars,KE,Trust Pilot
The Chinese food order was delicious.  The Oder was delivery at a reasonable time,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,BA,Trust Pilot
Great! And delivery was good and friendly,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,JO,Trust Pilot
The sheer options and fast service were amazing.,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,CT,Trust Pilot
She came on time with my food,"Date of experience: October 01, 2023",Rated 3 out of 5 stars,JM,Trust Pilot
You guys took two transactions away instead of just one and I haven't gotten my money back,"Date of experience: October 01, 2023",Rated 1 out of 5 stars,DM,Trust Pilot
Send a text to driver advising him to use a side road as it would be quicker. He gets to just before the turn and ignores me so sits in traffic for 15 minutes. I even ring him and he reckons he can't turn around (rubbish). So my food turns up cold so I can't eat it. Speak to customer services 5 times and via Facebook messenger just to get told I can't get a refund for cold food caused by an idiot they employ. What a shower of s##t these lot are.,"Date of experience: October 03, 2023",Rated 1 out of 5 stars,GC,Trust Pilot
"First time use,  bit confusing to how to use Uber app bcz so many steps on different spread sections.  Otherwise, everything was good. Easy to communicate with Uber driver by Text before delivery.","Date of experience: October 02, 2023",Rated 5 out of 5 stars,SS,Trust Pilot
"After ordering from McDelivery App in April and having lots of missing items, I phoned the restaurant and was told it was UberEats issue and they couldn’t do anything. Money wasted. Today (October) we decided to try again. A missing item again. Tried to phone UberEats they just said that they couldn’t find my details and pretty much were going to hang up and told me to ring back when I had the right details. I said I had ordered off the app and tried again. Same ineffective and rude response. They had no intention of solving this issue. If I went into a shop and didn’t pay for an item I would be a criminal. However, these companies are charging me for items that they do not deliver and then make it impossible to claim back. Won’t be ordering a McDelivery again or Uber eats.","Date of experience: October 03, 2023",Rated 1 out of 5 stars,WI,Trust Pilot
Food was delivered quickly and was still warm,"Date of experience: October 03, 2023",Rated 5 out of 5 stars,AH,Trust Pilot
Simple easy one-step ordering for delivery to an out-of-state friend.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,DH,Trust Pilot
"Great experience! No distance limitations, quick delivery, everything as promised","Date of experience: September 30, 2023",Rated 5 out of 5 stars,IG,Trust Pilot
Good options and offers. I loved it.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,Yatin Bahri,Trust Pilot
"Terrible customer service, missing big mac and condiments cold order, refunded the partial cost of a big mac and that's all. Terrible customer service.","Date of experience: October 03, 2023",Rated 1 out of 5 stars,Ashley,Trust Pilot
"The tip was charged twice. I am fine with a 20% tip, but not 40%!Delivery was fast, but a 6 minute drive is not worth a 40% tip","Date of experience: September 30, 2023",Rated 1 out of 5 stars,ND,Trust Pilot
"Very nice, and great food..","Date of experience: October 03, 2023",Rated 5 out of 5 stars,Customer,Trust Pilot
"Just an awful app. I used it a few times and I would never receive my orders. No support, only a robot that pretends to be a real person. Use another app with a blue icon better.","Date of experience: October 03, 2023",Rated 1 out of 5 stars,СM,Trust Pilot
My odar not come but charged aply please refand my money i m contact Uber but not reply,"Date of experience: October 04, 2023",Rated 1 out of 5 stars,AB,Trust Pilot
"I ordered from here got the complete order wrong including the place I ordered from. I complained and never heard anything back.... 3 days of complaints and trying to get intouch with them I contacted Facebook, they got back to ask for screenshots that I provided with the correct information on them, to then be told I wasn't intitled because I didn't have the pictures anymore as the app is a total joke! No refund place is a joke DO NOT RECCOMEND!!!!","Date of experience: October 03, 2023",Rated 1 out of 5 stars,VG,Trust Pilot
Efficient and professional,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,FF,Trust Pilot
The delivery time was clear and reliable.  The app was easy to use.,"Date of experience: September 29, 2023",Rated 5 out of 5 stars,LJ,Trust Pilot
"This was my first time use of UberEATS. The food was delicious. The delivery was on time. The driver was friendly. But I was annoyed about how I received my food which was inside a flimsy clear plastic freezer type bag, untied or sealed in any way leaving it open to tampering or other, which I am not suggesting happened. Also, the food was not placed inside an insulated food bag by the driver.","Date of experience: October 01, 2023",Rated 3 out of 5 stars,ST,Trust Pilot
I was stressed because the driver claimed he didnt speak or understNd english.  He pretended not to find where i lived.  My daughter had to use a translator app to get him to understand where to come to.  The thing is when i went outside to wave him down and he gave me the food.  He didnt have a problem keying in the numbers o gave him for the completed delivery.  Why would you hire someine to deliver food if they cant speak english?,"Date of experience: September 30, 2023",Rated 2 out of 5 stars,BF,Trust Pilot
Great service from delivery person. But all the extra charges and fees cost just as much as the food. Will not use again.,"Date of experience: September 30, 2023",Rated 1 out of 5 stars,SS,Trust Pilot
Unfortunately my experience with Uber Eats was my first experience and definitely might be my last to place an order and to cancel it and then to know that even though I didn't get the food that the restaurant will then turn around and take the money and charge me an additional $15 so if my order was $42 I got charged with $57 for order I did not even get the food I think UBER EATS CAN HANDLE THIS DIFFERENTLY,"Date of experience: September 30, 2023",Rated 1 out of 5 stars,AR,Trust Pilot
"NO OPTION TO CANCEL & NO ITEMS.Don’t expect a quick delivery this is a service for lazy people that have no intention in cancelling and walking themselves. After an hour of waiting and 45 minutes of stressing over trying to cancel I decided to walk and f knows what happened to the items…. Just a f scam. They’ll probably reply saying “I’m sorry let me look into this” They can shove that, they’ve shown their customer service through the tactics they use.","Date of experience: October 03, 2023",Rated 1 out of 5 stars,JF,Trust Pilot
F F bg rh gyyjhty,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,JV,Trust Pilot
"Food was amazing! Packed well, nice presentation, wings were still crispy!  The driver was fast, followed drop off instructions perfectly, everything was top Notch! Had leg surgery so can’t get out for a few weeks and this was just so perfect to give my wife a break on cooking and the great taste of eating out!","Date of experience: September 27, 2023",Rated 5 out of 5 stars,DT,Trust Pilot
The delivery from Cafe Joelle in Sayville by the Uber driver was excellent!,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,KM,Trust Pilot
"Fast, accurate, friendly","Date of experience: September 29, 2023",Rated 5 out of 5 stars,ED,Trust Pilot
Delivered on time. Person was very courteous.,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,MA,Trust Pilot
What made my experience great was the nice discount I was offered and also the fast delivery!!! I'm a very happy customer,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,MH,Trust Pilot
Taste...ease of order...delivery efficiently...,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,GC,Trust Pilot
"I placed an order for breakfast before heading to work, it took about 15 minutes to arrive, it was exactly what I ordered and still warm.","Date of experience: October 01, 2023",Rated 5 out of 5 stars,Michele Rogers,Trust Pilot
"My food was brought to be quickly, and the driver could not have been more kind. Thank you so very much!!","Date of experience: September 28, 2023",Rated 5 out of 5 stars,SA,Trust Pilot
The Delivery Time was awesome 👍 and the food 🥑 ordered was still warm.Thank you Uber Eats for delivering my Ordered Food!,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,PM,Trust Pilot
"Easy to order, driver got my food to my home quickly and it was hot and ready to eat","Date of experience: September 01, 2023",Rated 5 out of 5 stars,CS,Trust Pilot
First time user. Everything worked perfect. My food arrived hot and was delicious!,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,SA,Trust Pilot
the guy that brought my food was amazing I was visitig the city,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,MG,Trust Pilot
"I think the food app was good, the grocery section of the app needed more options in describing the items such as nutrition and adding things like preferences for produce eg: bananas, under ripe etc…","Date of experience: October 01, 2023",Rated 4 out of 5 stars,PC,Trust Pilot
"No hassles, on time. great experience","Date of experience: September 30, 2023",Rated 5 out of 5 stars,RE,Trust Pilot
The food was great and the delivery was amazing,"Date of experience: September 29, 2023",Rated 5 out of 5 stars,VP,Trust Pilot
Been 14 years since eating here and it never fails still as amazing as ever! By far favorite pizza in STL,"Date of experience: September 30, 2023",Rated 5 out of 5 stars,AK,Trust Pilot
"Food was right, picked up in a timely manner.  The only neg thing was that i specifically asked them NOT to knock or ring the doorbell because of my dogs. I understand the driver wanted to apologize for something that happened.  Had they read the note- I had even included my # for them to txt me with any questions or concerns about anything. Oh well-","Date of experience: September 29, 2023",Rated 4 out of 5 stars,MB,Trust Pilot
Great and super convenient and fast service! Got my favorite wine in less than an hour and could not be more happy! Will be using UberEATS from now on!,"Date of experience: September 02, 2023",Rated 5 out of 5 stars,MU,Trust Pilot
my delivery driver Toccara was on time the food was fresh i think that she was very nice,"Date of experience: September 29, 2023",Rated 5 out of 5 stars,KW,Trust Pilot
Delivery was fast. Order was accurate. Food was great!,"Date of experience: October 01, 2023",Rated 5 out of 5 stars,TH,Trust Pilot
It's very convenient and I get my food in a timely manner,"Date of experience: October 02, 2023",Rated 5 out of 5 stars,CU,Trust Pilot
"Good service, friendly driver. Food well packed.","Date of experience: October 01, 2023",Rated 5 out of 5 stars,GR,Trust Pilot
